구분번호,대통령,글제목,연설일자,원문보기,연설장소
1307919,김영삼,"UR 협상 타결과 관련한 대통령 담화문(고립을 택할 것인가, 세계로 나아갈 것인가)",1993-12-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263916000039160011127.PDF,국내
1307920,김영삼,국민일보 창간 5주년 특별회견(개방화·국제화는 선진경제의 길목),1993-12-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263916100039161011128.PDF,국내
1307921,김영삼,CBS 창사 39주년 특별회견(기독교 방송의 목적은 행복의 전파),1993-12-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263916200039162011129.PDF,국내
1307922,김영삼,창사 13주년 특별회견(정치개혁은 모든 개혁의 시작과끝),1993-12-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263916300039163011130.PDF,국내
1307923,김영삼,대전 엑스포 '93 성과 확산방안 보고시 말씀(대전 엑스포는 국제화·세계화의 밑거름),1993-12-20,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263916400039164011131.PDF,국내
1307924,김영삼,부트로스 갈리 UN 사무총장 내외를 위한 만찬사(한반도 평화를 위한 노력에 감사),1993-12-23,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263916500039165011132.PDF,국내
1307926,김영삼,개리 E·럭 한미 연합사령관에게 보내는 메시지(주한 미군의 충성심에 깊은 감동),1993-12-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263916700039167011134.PDF,국내
1307925,김영삼,주한 미군 장병들에게 보내는 성탄절 메시지(평화의 봄을 기다리며),1993-12-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263916600039166011133.PDF,국내
1307927,김영삼,1993년 국정평가보고회의(중단 없는 개혁으로 국가경쟁력 강화),1993-12-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263916800039168011135.PDF,국내
1307929,김영삼,1994년 해외동포들에게 보내는 신년사(해외동포는 조국 국제화의 선구자),1994-01-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263917000039170011137.PDF,국내
1307928,김영삼,1994년 신년사(세계와 미래로 향한 개혁과 전진),1994-01-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263916900039169011136.PDF,국내
1307930,김영삼,1994년 연두 기자회견문(개혁과 세계화로 재도약),1994-01-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263917100039171011138.PDF,국내
1307931,김영삼,생활개혁추진 보고회의 말씀(국민과 정부가 함께 하는 개혁),1994-01-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263917200039172011139.PDF,국내
1307932,김영삼,신경제추진회의(국경 없는 무한경쟁 시대에 대비),1994-01-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263917300039173011140.PDF,국내
1307933,김영삼,세계일보 창간 5주년 특별회견(신경제계획은 국민의 참여와 창의를 바탕),1994-02-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263917400039174011141.PDF,국내
1307934,김영삼,민주자유당 창당기념식 연설(정치개혁과 국정개혁의 견인차),1994-02-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263917500039175011142.PDF,국내
1307935,김영삼,제7회 신경제추진회의 말씀(산업기술의 개발은 민간 주도로 추진),1994-02-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263917600039176011143.PDF,국내
1307936,김영삼,취임 1주년 기자회견문(민족 진운의 새봄을 열자),1994-02-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263917700039177011144.PDF,국내
1307937,김영삼,서울대학교 졸업식 연설(꿈을 가진 사람만이 꿈을 이룰 수 있다),1994-02-26,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263917800039178011145.PDF,국내
1307939,김영삼,경남일보 창간 48주년 특별회견(개혁과 국가경쟁력 강화는 동전의 앞뒤),1994-03-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263918000039180011147.PDF,국내
1307938,김영삼,제75주년 3·1절 기념사(3·1정신으로 신한국 창조에 매진),1994-03-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263917900039179011146.PDF,국내
1307940,김영삼,육군사관학교 졸업 및 임관식 연설(명예롭고 영광스러운 군인의 길),1994-03-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263918100039181011148.PDF,국내
1307941,김영삼,KBS 창사 21주년 기념 특별회견(임기동안 지속적인 변화와 개혁 추진),1994-03-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263918200039182011149.PDF,국내
1307942,김영삼,해군사관학교 졸업 및 임관식 연설(21세기 해군의 무대는 드넓은 태평양),1994-03-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263918300039183011150.PDF,국내
1307943,김영삼,공군사관학교 졸업 및 임관식 연설(힘이 있을 때만 평화 유지),1994-03-08,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263918400039184011151.PDF,국내
1307945,김영삼,이온 일리에스쿠 루마니아 대통령을 위한 만찬사(모든 분야에서 상호협력 확대),1994-03-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263918600039186011153.PDF,국내
1307944,김영삼,이온 일리에스쿠 루마니아 대통령을 위한 환영사(양국은 공동의 가치를 추구),1994-03-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263918500039185011152.PDF,국내
1307946,김영삼,경찰대학 제10기 졸업 및 임관식 연설(법질서 확립의 확고한 파수꾼),1994-03-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263918700039187011154.PDF,국내
1307947,김영삼,제8회 신경제추진회의 말씀(신경제건설에는 의식개혁이 필수적),1994-03-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263918800039188011155.PDF,국내
1307949,김영삼,아키히토 일황 주최 만찬 답사(한·일 선린협력관계의 발전을 위한 축배),1994-03-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263919000039190011157.PDF,국제
1307948,김영삼,일본·중국 방문 출국인사(동아시아의 안정과 평화를 위하여),1994-03-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263918900039189011156.PDF,국내
1307951,김영삼,일본 경제단체 공동주최 오찬 연설(전향적 한· 일 경제협력을 위하여),1994-03-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263919200039192011159.PDF,국제
1307954,김영삼,호소카와 일본 총리 주최 만찬 답사(새로운 한·일 관계의 구축은 시대적 요청),1994-03-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263919500039195011162.PDF,국제
1307950,김영삼,일본 국회 연설(우정과 협력의 새 역사를 향해),1994-03-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263919100039191011158.PDF,국제
1307952,김영삼,"와세다대학 학위수여식 연설(새로운 아시아, 새로운 세계의 설계)",1994-03-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263919300039193011160.PDF,국제
1307953,김영삼,일본 각계 인사 초청 리셉션(외국인의 투자환경 획기적인 개선),1994-03-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263919400039194011161.PDF,국제
1307955,김영삼,한·일 정상 공동기자회견 서두말씀(세계로 뻗어가는 성숙한 한·일 관계 정착),1994-03-26,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263919600039196011163.PDF,국제
1307956,김영삼,한·중 경제인 오찬 연설(동반자적 한·중 경제협력을 위하여),1994-03-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263919700039197011164.PDF,국제
1307957,김영삼,북경대학 연설(한·중 협력으로 상생의 새 시대를),1994-03-29,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263919800039198011165.PDF,국제
1307958,김영삼,북경 내외신 기자회견 서두말씀(동북아의 평화와 번영에 공동 노력),1994-03-29,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263919900039199011166.PDF,국제
1307959,김영삼,일본·중국 방문 귀국인사(21세기를 향한 새로운 전진을),1994-03-30,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263920000039200011167.PDF,국내
1307960,김영삼,태평양지역 관광협회 총회 연설(관광은 지구촌 시대를 여는 원동력),1994-04-18,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263920100039201011168.PDF,국내
1307962,김영삼,나티쉰 캐나다 총독을위한 만찬사(상호 번영과 안정을 위한 협력 확대),1994-04-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263920300039203011170.PDF,국내
1307961,김영삼,제27회 과학의 날 치사(과학기술로 선진경제의 기틀 마련),1994-04-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263920200039202011169.PDF,국내
1307963,김영삼,제9회 신경제추진회의 말씀(규제완화가 경쟁력강화의 최우선 과제),1994-04-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263920400039204011171.PDF,국내
1307964,김영삼,불교방송 개국 4주년 기념 메시지(부처님의 자비로 건강한 사회를),1994-05-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263920500039205011172.PDF,국내
1307965,김영삼,전국 교육장 연수 말씀(교육개혁은 교실에서부터),1994-05-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263920600039206011173.PDF,국내
1307966,김영삼,국가조찬기도회 연설(사회의 도덕적 힘은 종교에서),1994-05-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263920700039207011174.PDF,국내
1307967,김영삼,제72회 어린이날 기념 메시지(어린이는 21세기의 주인공),1994-05-05,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263920800039208011175.PDF,국내
1307968,김영삼,제22회 어버이날 기념 다과회 말씀(가장 행복한 사람은 부모에게 효도하는 사람),1994-05-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263920900039209011176.PDF,국내
1307969,김영삼,부산매일 창간 5주년 특별회견(세계가 부러워하는 신한국 건설),1994-05-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263921000039210011177.PDF,국내
1307970,김영삼,국가과학기술자문회의 보고시 말씀(우리만의 독창적인 기술개발 필요),1994-05-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263921100039211011178.PDF,국내
1307971,김영삼,제10회 신경제추진회의 말씀(대립과 반목에서 참여와 협력으로),1994-05-23,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263921200039212011179.PDF,국내
1307972,김영삼,위크레메싱게 스리랑카 수상을 위한 오찬사(불교를 통한 양국민간의 상호 이해 증진),1994-05-26,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263921300039213011180.PDF,국내
1307974,김영삼,내외경제신문 창간 21주년 특별회견(핵의혹 해소는 남북간 신뢰회복의 첫걸음),1994-06-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263921500039215011182.PDF,국내
1307975,김영삼,러시아·우즈베키스탄 방문 출국인사(한반도의 안정과 평화를 위하여),1994-06-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263921600039216011183.PDF,국내
1307973,김영삼,호국보훈의 달 메시지(애국선열과 전몰장병의 명복을 빌면서),1994-06-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263921400039214011181.PDF,국내
1307978,김영삼,러시아 상·하원 의장단 공동주최 오찬 답사(우정과 협력의 세기를 위하여),1994-06-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263921900039219011186.PDF,국제
1307976,김영삼,한·러 정상 공동기자회견 서두말씀(우의와 협력의 새 시대를 열며),1994-06-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263921700039217011184.PDF,국제
1307977,김영삼,러시아 상원 연설(새로운 한·러 100년을 위하여),1994-06-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263921800039218011185.PDF,국제
1307979,김영삼,옐친 러시아 대통령 주최 만찬 답사(우정과 신뢰로 한·러 우호협력을),1994-06-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263922000039220011187.PDF,국제
1307981,김영삼,한·러 경제인 초청 오찬 연설(한·러 경제협력의 새로운 도약을 위하여),1994-06-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263922200039222011189.PDF,국제
1307980,김영삼,모스크바대학 명예박사학위 수여식 연설(새로운 문명을 향하여 자신과 용기를),1994-06-03,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263922100039221011188.PDF,국제
1307982,김영삼,카리모프 우즈베키스탄 대통령 내외 주최 만찬 답사(영원한 우의와 협력을 위한 건배),1994-06-04,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263922300039223011190.PDF,국제
1307983,김영삼,한·우즈베키스탄 정상 공동기자회견 서두말씀(상호 이해와 협력의 기반 마련),1994-06-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263922400039224011191.PDF,국제
1307985,김영삼,러시아·우즈베키스탄 방문 귀국인사(4각외교로 국제사회에서의 위상 강화),1994-06-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263922600039226011193.PDF,국내
1307986,김영삼,민주평화통일자문회의 지역회의 개회사(민족의 공동번영으로 통일 실현),1994-06-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263922700039227011194.PDF,국내
1307984,김영삼,나즈드라첸코 연해주 지사 내외 주최 오찬 답사(연해주는 한·러 협력의 중심지),1994-06-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263922500039225011192.PDF,국제
1307987,김영삼,한국일보 창간 40주년 특별회견(주어진 역할의 실천이 가장 확실한 개혁),1994-06-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263922800039228011195.PDF,국내
1307988,김영삼,전쟁기념관 개관식 연설(민족의 평화와 번영을 기원하는 호국의 전당),1994-06-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263922900039229011196.PDF,국내
1307989,김영삼,장애인에게 보내는 격려 말씀(비디오(용기와 희망으로 장애를 극복),1994-06-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263923000039230011197.PDF,국내
1307990,김영삼,제1차 농어촌발전 및 농정개혁추진회의 말씀(농어민을 위한 농정개혁의 추진),1994-06-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263923100039231011198.PDF,국내
1307991,김영삼,건설진흥촉진대회 연설(건축물은 민족의문화유산),1994-06-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263923200039232011199.PDF,국내
1307992,김영삼,추안 리크파이 태국 총리를 위한 만찬사(한국과 태국은 번영의 동반자),1994-06-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263923300039233011200.PDF,국내
1307993,김영삼,제11회 신경제추진회의 말씀(사회간접자본은 국가경쟁력의 핵심요인),1994-07-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263923400039234011201.PDF,국내
1307994,김영삼,1994년도 제1차 추가경정 에산안 제출에 즈음한 시정연설(농어촌발전대책 수립으로 경쟁력 확보),1994-07-02,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263923500039235011202.PDF,국내
1307995,김영삼,서해안 고속도로 인천~안산구간 준공식 연설(번영의 서해안 시대를 여는 원동력),1994-07-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263923600039236011203.PDF,국내
1307996,김영삼,민주평화통일자문회의 제6차 해외지역회의 개회사(민주평통은 범국민적 통일기구),1994-07-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263923700039237011204.PDF,국내
1307997,김영삼,무라야마 일본 총리를 위한 만찬사(한·일 우호협력 관계 발전을 위한 건배),1994-07-23,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263923800039238011205.PDF,국내
1307998,김영삼,한·일 정상 공동기자회견 서두말씀(한·일 동반자 관계의 재확인),1994-07-23,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263923900039239011206.PDF,국내
1307999,김영삼,제12회 신경제추진회의 말씀(정부의 기본 임무는 서비스 제공),1994-08-09,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263924000039240011207.PDF,국내
1308000,김영삼,금융실명제실시 1주년 오찬말씀(금융실명제는 사회정화기능 수행),1994-08-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263924100039241011208.PDF,국내
1308001,김영삼,제49주년 광복절 경축사(위대한 한민족의 시대를위한 매진),1994-08-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263924200039242011209.PDF,국내
1308002,김영삼,카자흐스탄 교민 광복절 행사 축사(카자흐스탄의 모범적인 시민으로 성장),1994-08-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263924300039243011210.PDF,국내
1308003,김영삼,국세행정 실무자 오찬 말씀(공정한 세정으로 정부의 신뢰 확보),1994-08-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263924400039244011211.PDF,국내
1308004,김영삼,제21차 만국우편연합(UPU) 총회 개회식 연설(인종과 국경을 초월한 UPU 정신),1994-08-22,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263924500039245011212.PDF,국내
1308005,김영삼,확대경제장관회의 말씀(새로운 출발의 자세로 최선을),1994-08-31,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263924600039246011213.PDF,국내
1308006,김영삼,제2차 농어촌발전 및 농정개혁추진회의 말씀(농어촌에도 변화와 개혁의 신바람을),1994-09-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263924700039247011214.PDF,국내
1308007,김영삼,인천 송도 신도시 조성공사 기공식 치사(인천은 동북아 교역의 중심도시),1994-09-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263924800039248011215.PDF,국내
1308008,김영삼,학술원·예술원 개원 40주년 기념식 치사(우리 문화에 대한 긍지가 국제화의 출발),1994-09-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263924900039249011216.PDF,국내
1308009,김영삼,세계 한인 상공인 접견 말씀(조국에 대한 사랑과 애정에 깊은 감사),1994-09-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263925000039250011217.PDF,국내
1308010,김영삼,제13회 신경제추진회의 말씀(사회복지 증진은 신경제의 핵심과제),1994-09-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263925100039251011218.PDF,국내
1308011,김영삼,제46주년 국군의 날 치사(민주의 군으로 거듭 태어난 우리 국군),1994-10-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263925200039252011219.PDF,국내
1308013,김영삼,바츨라프 클라우스 체코 총리내외를 위한 만찬사(한국과 체코의 영원한 우의를 위하여),1994-10-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263925400039254011221.PDF,국내
1308012,김영삼,경향신문 창간 48주년 특별회견(부정부패 척결이 국정의 제1차적 목표),1994-10-06,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263925300039253011220.PDF,국내
1308014,김영삼,한국경제신문 창간 30주년 특별회견(규제완화 작업은 지속적으로 추진),1994-10-12,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263925500039255011222.PDF,국내
1308015,김영삼,제31회 전국 여성대회치사(여성이 보다 존중받는 사회로),1994-10-14,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263925600039256011223.PDF,국내
1308016,김영삼,연암 축산원예전문대학 연설(농업은 국가의 기초산업),1994-10-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263925700039257011224.PDF,국내
1308017,김영삼,중부매일 창사 5주년 특별회견(중부권은 지리적·산업적으로 우리경제의 허리),1994-10-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263925800039258011225.PDF,국내
1308018,김영삼,1995년도 예산안제출에 즈음한 시정연설(1995년은 새로운 도약의 해),1994-10-18,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263925900039259011226.PDF,국내
1308019,김영삼,"제49주년 경찰의 날 치사(민주의 경찰, 국민의 경찰)",1994-10-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263926000039260011227.PDF,국내
1308020,김영삼,대통령 특별 담화문(국가 전반의 정비와 쇄신을 가속화),1994-10-24,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263926100039261011228.PDF,국내
1308021,김영삼,저축의 날 유공자 오찬 말씀(노력한 만큼 보상받는 사회 건설),1994-10-25,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263926200039262011229.PDF,국내
1308022,김영삼,제75회 전국체전 개회식 치사(용기와 희망을 주는 다짐의 한마당),1994-10-27,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263926300039263011230.PDF,국내
1308023,김영삼,프레이 핀란드 총리를 위한 오찬사(한·핀란드간 실질협력관계 기대),1994-10-28,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263926400039264011231.PDF,국내
1308024,김영삼,이붕 중국 총리를 위한 만찬사(한·중간 협력은 동북아의 발전에 기여),1994-10-31,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263926500039265011232.PDF,국내
1308025,김영삼,대구일보 창간 5주년 특별회견(섬유산업은 사양산업이 아닌 유망산업),1994-11-01,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263926600039266011233.PDF,국내
1308026,김영삼,경제인 초청 만찬 연설(내실과 실질을 추구해야),1994-11-07,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263926700039267011234.PDF,국내
1308028,김영삼,라모스 필리핀 대통령 주최 만찬 답사(한·북는 개혁과 발전의 동반자),1994-11-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263926900039269011236.PDF,국제
1308027,김영삼,"APEC 정상회담 및 북·인도·호 방문 출국인사(세계를 향하여, 미래를 향하여)",1994-11-10,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263926800039268011235.PDF,국내
1308029,김영삼,한·북 정상 공동기자회견 서두말씀(동반자로서의 협력관계를 강화),1994-11-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263927000039270011237.PDF,국제
1308030,김영삼,필리핀 상공회의소 주최 오찬 답사(양국 경제의 건실한 성장을 기원하면서),1994-11-11,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263927100039271011238.PDF,국제
1308031,김영삼,수하르토 인도네시아 대통령 주최 만찬 답사(한·인도간 우호협력을 위하여),1994-11-12,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263927200039272011239.PDF,국제
1308032,김영삼,인도네시아 상공회의소 주최 오찬 답사(경제협력 확대로 공동번영 추구),1994-11-13,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263927300039273011240.PDF,국제
1308033,김영삼,APEC 지도자회의 연설(아·태 시대의 새로운 이정표 설정),1994-11-15,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263927400039274011241.PDF,국제
1308034,김영삼,국방일보 창간 30주년 메시지(군의 참모습과 국방정책보도에 최선을),1994-11-16,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263927500039275011242.PDF,국제
1308036,김영삼,키팅 호주 총리 주최 상·하 양원 만찬 답사(함께 여는 평화와 협력의 새시대),1994-11-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263927700039277011244.PDF,국제
1308035,김영삼,호주 뉴사우스웨일스주 수상 주최 오찬 답사(뉴사우스웨일스주는 한·호 협력의 중심지),1994-11-17,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263927600039276011243.PDF,국제
1308037,김영삼,한·호 정상 공동기자회견 서두말씀(지역협력을 바탕으로 실질협력 강화),1994-11-18,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263927800039278011245.PDF,국제
1308038,김영삼,APEC 정상회담 및 북· 인도·호 방문 귀국인사(우리의 목표는 미래이며 세계입니다),1994-11-19,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263927900039279011246.PDF,국내
1308039,김영삼,프레이 칠레 대통령을 위한 만찬사(중남미 발전의 견인차 역할),1994-11-21,http://dams.pa.go.kr:8888/dams/DOCUMENT/2009/11/26/DOC/SRC/0104200911263928000039280011247.PDF,국내
